"ticker","company_name","sector","industry","market_cap_category"
"20MICRONS.NS","20 Microns Limited","Other","Other","Other"
"21STCENMGM.NS","21st Century Management Services Limited","Other","Other","Other"
"360ONE.NS","360 ONE WAM LIMITED","Financial Services","Financial Services","Mid Cap"
"3BBLACKBIO.NS","3B Blackbio Dx Limited","Other","Other","Other"
"3IINFOLTD.NS","3i Infotech Limited","Other","Other","Other"
"3MINDIA.NS","3M India Limited","Industrials","Diversified","Mid Cap"
"3PLAND.NS","3P Land Holdings Limited","Other","Other","Other"
"5PAISA.NS","5Paisa Capital Limited","Other","Other","Other"
"63MOONS.NS","63 moons technologies limited","Other","Other","Other"
"A2ZINFRA.NS","A2Z Infra Engineering Limited","Other","Other","Other"
"AAATECH.NS","AAA Technologies Limited","Other","Other","Other"
"AADHARHFC.NS","Aadhar Housing Finance Limited","Financial Services","Financial Services","Small Cap"
"AARNAV.NS","Aarnav Fashions Limited","Other","Other","Other"
"AARON.NS","Aaron Industries Limited","Other","Other","Other"
"AARTECH.NS","Aartech Solonics Limited","Other","Other","Other"
"AARTIDRUGS.NS","Aarti Drugs Limited","Other","Other","Other"
"AARTIIND.NS","Aarti Industries Limited","Materials","Chemicals","Small Cap"
"AARTIPHARM.NS","Aarti Pharmalabs Limited","Other","Other","Other"
"AARTISURF.NS","Aarti Surfactants Limited","Other","Other","Other"
"AARVI.NS","Aarvi Encon Limited","Other","Other","Other"
"AAVAS.NS","Aavas Financiers Limited","Financial Services","Financial Services","Small Cap"
"ABB.NS","ABB India Limited","Industrials","Capital Goods","Large Cap"
"ABBOTINDIA.NS","Abbott India Limited","Healthcare","Healthcare","Mid Cap"
"ABCAPITAL.NS","Aditya Birla Capital Limited","Financial Services","Financial Services","Mid Cap"
"ABCOTS.NS","A B Cotspin India Limited","Other","Other","Other"
"ABDL.NS","Allied Blenders and Distillers Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"ABFRL.NS","Aditya Birla Fashion and Retail Limited","Consumer Cyclical","Consumer Services","Small Cap"
"ABINFRA.NS","A B Infrabuild Limited","Other","Other","Other"
"ABLBL.NS","Aditya Birla Lifestyle Brands Limited","Consumer Cyclical","Consumer Services","Small Cap"
"ABMINTLLTD.NS","ABM International Limited","Other","Other","Other"
"ABMKNO.NS","ABM Knowledgeware Limited","Other","Other","Other"
"ABREL.NS","Aditya Birla Real Estate Limited","Real Estate","Realty","Small Cap"
"ABSLAMC.NS","Aditya Birla Sun Life AMC Limited","Financial Services","Financial Services","Small Cap"
"ACC.NS","ACC Limited","Materials","Construction Materials","Mid Cap"
"ACCELYA.NS","Accelya Solutions India Limited","Other","Other","Other"
"ACCURACY.NS","Accuracy Shipping Limited","Other","Other","Other"
"ACE.NS","Action Construction Equipment Limited","Industrials","Capital Goods","Small Cap"
"ACEINTEG.NS","Ace Integrated Solutions Limited","Other","Other","Other"
"ACI.NS","Archean Chemical Industries Limited","Other","Other","Other"
"ACL.NS","Andhra Cements Limited","Other","Other","Other"
"ACMESOLAR.NS","Acme Solar Holdings Limited","Utilities","Power","Small Cap"
"ACSTECH.NS","ACS Technologies Limited","Other","Other","Other"
"ACUTAAS.NS","Acutaas Chemicals Limited","Healthcare","Healthcare","Small Cap"
"ADANIENSOL.NS","Adani Energy Solutions Limited","Utilities","Power","Large Cap"
"ADANIENT.NS","Adani Enterprises Limited","Materials","Metals & Mining","Large Cap"
"ADANIGREEN.NS","Adani Green Energy Limited","Utilities","Power","Large Cap"
"ADANIPORTS.NS","Adani Ports and Special Economic Zone Limited","Industrials","Services","Large Cap"
"ADANIPOWER.NS","Adani Power Limited","Utilities","Power","Large Cap"
"ADFFOODS.NS","ADF Foods Limited","Other","Other","Other"
"ADL.NS","Archidply Decor Limited","Other","Other","Other"
"ADOR.NS","Ador Welding Limited","Other","Other","Other"
"ADROITINFO.NS","Adroit Infotech Limited","Other","Other","Other"
"ADSL.NS","Allied Digital Services Limited","Other","Other","Other"
"ADVAIT.NS","Advait Energy Transitions Limited","Other","Other","Other"
"ADVANCE.NS","Advance Agrolife Limited","Other","Other","Other"
"ADVANIHOTR.NS","Advani Hotels & Resorts (India) Limited","Other","Other","Other"
"ADVENTHTL.NS","Advent Hotels International Limited","Other","Other","Other"
"ADVENZYMES.NS","Advanced Enzyme Technologies Limited","Other","Other","Other"
"AEGISLOG.NS","Aegis Logistics Limited","Energy","Oil Gas & Consumable Fuels","Small Cap"
"AEGISVOPAK.NS","Aegis Vopak Terminals Limited","Energy","Oil Gas & Consumable Fuels","Small Cap"
"AEPL.NS","Artemis Electricals and Projects Limited","Other","Other","Other"
"AEQUS.NS","Aequs Limited","Other","Other","Other"
"AEROENTER.NS","Aeroflex Enterprises Limited","Other","Other","Other"
"AEROFLEX.NS","Aeroflex Industries Limited","Other","Other","Other"
"AERONEU.NS","Aeroflex Neu Limited","Other","Other","Other"
"AETHER.NS","Aether Industries Limited","Other","Other","Other"
"AFCONS.NS","Afcons Infrastructure Limited","Industrials","Construction","Small Cap"
"AFFLE.NS","Affle 3i Limited","Technology","Information Technology","Small Cap"
"AFSL.NS","Abans Financial Services Limited","Other","Other","Other"
"AGARIND.NS","Agarwal Industrial Corporation Limited","Other","Other","Other"
"AGARWALEYE.NS","Dr. Agarwal's Health Care Limited","Other","Other","Other"
"AGI.NS","AGI Greenpac Limited","Other","Other","Other"
"AGIIL.NS","Agi Infra Limited","Other","Other","Other"
"AGRITECH.NS","Agri-Tech (India) Limited","Other","Other","Other"
"AGROPHOS.NS","Agro Phos India Limited","Other","Other","Other"
"AHCL.NS","Anlon Healthcare Limited","Other","Other","Other"
"AHLADA.NS","Ahlada Engineers Limited","Other","Other","Other"
"AHLEAST.NS","Asian Hotels (East) Limited","Other","Other","Other"
"AHLUCONT.NS","Ahluwalia Contracts (India) Limited","Other","Other","Other"
"AIAENG.NS","AIA Engineering Limited","Industrials","Capital Goods","Mid Cap"
"AIIL.NS","Authum Investment & Infrastructure Limited","Financial Services","Financial Services","Mid Cap"
"AIRAN.NS","Airan Limited","Other","Other","Other"
"AIROLAM.NS","Airo Lam limited","Other","Other","Other"
"AJANTPHARM.NS","Ajanta Pharma Limited","Healthcare","Healthcare","Mid Cap"
"AJAXENGG.NS","Ajax Engineering Limited","Other","Other","Other"
"AJMERA.NS","Ajmera Realty & Infra India Limited","Other","Other","Other"
"AJOONI.NS","Ajooni Biotech Limited","Other","Other","Other"
"AKASH.NS","Akash Infra-Projects Limited","Other","Other","Other"
"AKCAPIT.NS","AK Capital Services Limited","Other","Other","Other"
"AKG.NS","Akg Exim Limited","Other","Other","Other"
"AKI.NS","AKI India Limited","Other","Other","Other"
"AKSHAR.NS","Akshar Spintex Limited","Other","Other","Other"
"AKSHARCHEM.NS","AksharChem India Limited","Other","Other","Other"
"AKUMS.NS","Akums Drugs and Pharmaceuticals Limited","Other","Other","Other"
"ALANKIT.NS","Alankit Limited","Other","Other","Other"
"ALBERTDAVD.NS","Albert David Limited","Other","Other","Other"
"ALEMBICLTD.NS","Alembic Limited","Other","Other","Other"
"ALGOQUANT.NS","Algoquant Fintech Limited","Other","Other","Other"
"ALICON.NS","Alicon Castalloy Limited","Other","Other","Other"
"ALIVUS.NS","Alivus Life Sciences Limited","Other","Other","Other"
"ALKEM.NS","Alkem Laboratories Limited","Healthcare","Healthcare","Mid Cap"
"ALKYLAMINE.NS","Alkyl Amines Chemicals Limited","Other","Other","Other"
"ALLCARGO.NS","Allcargo Logistics Limited","Other","Other","Other"
"ALLDIGI.NS","Alldigi Tech Limited","Other","Other","Other"
"ALLTIME.NS","All Time Plastics Limited","Other","Other","Other"
"ALMONDZ.NS","Almondz Global Securities Limited","Other","Other","Other"
"ALOKINDS.NS","Alok Industries Limited","Other","Other","Other"
"ALPA.NS","Alpa Laboratories Limited","Other","Other","Other"
"ALPHAGEO.NS","Alphageo (India) Limited","Other","Other","Other"
"AMAGI.NS","Amagi Media Labs Limited","Other","Other","Other"
"AMANTA.NS","Amanta Healthcare Limited","Other","Other","Other"
"AMBALALSA.NS","Ambalal Sarabhai Enterprises Limited","Other","Other","Other"
"AMBER.NS","Amber Enterprises India Limited","Consumer Cyclical","Consumer Durables","Small Cap"
"AMBICAAGAR.NS","Ambica Agarbathies & Aroma industries Limited","Other","Other","Other"
"AMBIKCO.NS","Ambika Cotton Mills Limited","Other","Other","Other"
"AMBUJACEM.NS","Ambuja Cements Limited","Materials","Construction Materials","Large Cap"
"AMDIND.NS","AMD Industries Limited","Other","Other","Other"
"AMIRCHAND.NS","Amir Chand Jagdish Kumar (Exports) Limited","Other","Other","Other"
"AMJLAND.NS","Amj Land Holdings Limited","Other","Other","Other"
"AMNPLST.NS","Amines & Plasticizers Limited","Other","Other","Other"
"AMRUTANJAN.NS","Amrutanjan Health Care Limited","Other","Other","Other"
"ANANDRATHI.NS","Anand Rathi Wealth Limited","Financial Services","Financial Services","Small Cap"
"ANANTRAJ.NS","Anant Raj Limited","Real Estate","Realty","Small Cap"
"ANDHRAPAP.NS","ANDHRA PAPER LIMITED","Other","Other","Other"
"ANDHRSUGAR.NS","The Andhra Sugars Limited","Other","Other","Other"
"ANGELONE.NS","Angel One Limited","Financial Services","Financial Services","Small Cap"
"ANMOL.NS","Anmol India Limited","Other","Other","Other"
"ANTELOPUS.NS","Antelopus Selan Energy Limited","Other","Other","Other"
"ANTGRAPHIC.NS","Antarctica Limited","Other","Other","Other"
"ANTHEM.NS","Anthem Biosciences Limited","Healthcare","Healthcare","Mid Cap"
"ANUHPHR.NS","Anuh Pharma Limited","Other","Other","Other"
"ANUP.NS","The Anup Engineering Limited","Other","Other","Other"
"ANURAS.NS","Anupam Rasayan India Limited","Materials","Chemicals","Small Cap"
"APARINDS.NS","Apar Industries Limited","Industrials","Capital Goods","Mid Cap"
"APCL.NS","Anjani Portland Cement Limited","Other","Other","Other"
"APCOTEXIND.NS","Apcotex Industries Limited","Other","Other","Other"
"APEX.NS","Apex Frozen Foods Limited","Other","Other","Other"
"APLAPOLLO.NS","APL Apollo Tubes Limited","Industrials","Capital Goods","Mid Cap"
"APLLTD.NS","Alembic Pharmaceuticals Limited","Other","Other","Other"
"APOLLO.NS","Apollo Micro Systems Limited","Other","Other","Other"
"APOLLOHOSP.NS","Apollo Hospitals Enterprise Limited","Healthcare","Healthcare","Large Cap"
"APOLLOPIPE.NS","Apollo Pipes Limited","Other","Other","Other"
"APOLLOTYRE.NS","Apollo Tyres Limited","Consumer Cyclical","Automobile and Auto Components","Mid Cap"
"APOLSINHOT.NS","Apollo Sindoori Hotels Limited","Other","Other","Other"
"APTECHT.NS","Aptech Limited","Other","Other","Other"
"APTUS.NS","Aptus Value Housing Finance India Limited","Financial Services","Financial Services","Small Cap"
"AQYLON.NS","Aqylon Nexus Limited","Other","Other","Other"
"ARCHIDPLY.NS","Archidply Industries Limited","Other","Other","Other"
"ARCHIES.NS","Archies Limited","Other","Other","Other"
"ARE&M.NS","Amara Raja Energy & Mobility Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"ARENTERP.NS","Rajdarshan Industries Limited","Other","Other","Other"
"ARFIN.NS","Arfin India Limited","Other","Other","Other"
"ARIES.NS","Aries Agro Limited","Other","Other","Other"
"ARIHANT.NS","Arihant Foundations & Housing Limited","Other","Other","Other"
"ARIHANTCAP.NS","Arihant Capital Markets Limited","Other","Other","Other"
"ARIHANTSUP.NS","Arihant Superstructures Limited","Other","Other","Other"
"ARIS.NS","Arisinfra Solutions Limited","Other","Other","Other"
"ARKADE.NS","Arkade Developers Limited","Other","Other","Other"
"ARMANFIN.NS","Arman Financial Services Limited","Other","Other","Other"
"AROGRANITE.NS","Aro Granite Industries Limited","Other","Other","Other"
"ARROWGREEN.NS","Arrow Greentech Limited","Other","Other","Other"
"ARSSBL.NS","Anand Rathi Share and Stock Brokers Limited","Other","Other","Other"
"ARTEMISMED.NS","Artemis Medicare Services Limited","Other","Other","Other"
"ARTNIRMAN.NS","Art Nirman Limited","Other","Other","Other"
"ARVEE.NS","Arvee Laboratories (India) Limited","Other","Other","Other"
"ARVIND.NS","Arvind Limited","Other","Other","Other"
"ARVINDFASN.NS","Arvind Fashions Limited","Other","Other","Other"
"ARVSMART.NS","Arvind SmartSpaces Limited","Other","Other","Other"
"ASAHIINDIA.NS","Asahi India Glass Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"ASAHISONG.NS","Asahi Songwon Colors Limited","Other","Other","Other"
"ASAL.NS","Automotive Stampings and Assemblies Limited","Other","Other","Other"
"ASALCBR.NS","Associated Alcohols & Breweries Ltd.","Other","Other","Other"
"ASHAPURMIN.NS","Ashapura Minechem Limited","Other","Other","Other"
"ASHIANA.NS","Ashiana Housing Limited","Other","Other","Other"
"ASHIKA.NS","Ashika Credit Capital Limited","Other","Other","Other"
"ASHIMASYN.NS","Ashima Limited","Other","Other","Other"
"ASHOKA.NS","Ashoka Buildcon Limited","Other","Other","Other"
"ASHOKAMET.NS","Ashoka Metcast Limited","Other","Other","Other"
"ASHOKLEY.NS","Ashok Leyland Limited","Industrials","Capital Goods","Mid Cap"
"ASIANENE.NS","Asian Energy Services Limited","Other","Other","Other"
"ASIANHOTNR.NS","Asian Hotels (North) Limited","Other","Other","Other"
"ASIANPAINT.NS","Asian Paints Limited","Consumer Cyclical","Consumer Durables","Large Cap"
"ASIANTILES.NS","Asian Granito India Limited","Other","Other","Other"
"ASKAUTOLTD.NS","ASK Automotive Limited","Other","Other","Other"
"ASMS.NS","Bartronics India Limited","Other","Other","Other"
"ASPINWALL.NS","Aspinwall and Company Limited","Other","Other","Other"
"ASTAR.NS","Asian Star Company Limited","Other","Other","Other"
"ASTEC.NS","Astec LifeSciences Limited","Other","Other","Other"
"ASTERDM.NS","Aster DM Healthcare Limited","Healthcare","Healthcare","Small Cap"
"ASTRAL.NS","Astral Limited","Industrials","Capital Goods","Mid Cap"
"ASTRAMICRO.NS","Astra Microwave Products Limited","Other","Other","Other"
"ASTRAZEN.NS","AstraZeneca Pharma India Limited","Other","Other","Other"
"ATALREAL.NS","Atal Realtech Limited","Other","Other","Other"
"ATAM.NS","Atam Valves Limited","Other","Other","Other"
"ATGL.NS","Adani Total Gas Limited","Energy","Oil Gas & Consumable Fuels","Mid Cap"
"ATHERENERG.NS","Ather Energy Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"ATL.NS","Allcargo Terminals Limited","Other","Other","Other"
"ATLANTAA.NS","ATLANTAA LIMITED","Other","Other","Other"
"ATLASCYCLE.NS","Atlas Cycles (Haryana) Limited","Other","Other","Other"
"ATUL.NS","Atul Limited","Materials","Chemicals","Small Cap"
"ATULAUTO.NS","Atul Auto Limited","Other","Other","Other"
"AUBANK.NS","AU Small Finance Bank Limited","Financial Services","Financial Services","Mid Cap"
"AURIGROW.NS","Auri Grow India Limited","Other","Other","Other"
"AURIONPRO.NS","Aurionpro Solutions Limited","Other","Other","Other"
"AUROPHARMA.NS","Aurobindo Pharma Limited","Healthcare","Healthcare","Mid Cap"
"AURUM.NS","Aurum PropTech Limited","Other","Other","Other"
"AUTOAXLES.NS","Automotive Axles Limited","Other","Other","Other"
"AVALON.NS","Avalon Technologies Limited","Other","Other","Other"
"AVANTEL.NS","Avantel Limited","Other","Other","Other"
"AVANTIFEED.NS","Avanti Feeds Limited","Other","Other","Other"
"AVG.NS","AVG Logistics Limited","Other","Other","Other"
"AVL.NS","Aditya Vision Limited","Other","Other","Other"
"AVONMORE.NS","Avonmore Capital & Management Services Limited","Other","Other","Other"
"AVROIND.NS","AVRO INDIA LIMITED","Other","Other","Other"
"AVTNPL.NS","AVT Natural Products Limited","Other","Other","Other"
"AWFIS.NS","Awfis Space Solutions Limited","Other","Other","Other"
"AWHCL.NS","Antony Waste Handling Cell Limited","Other","Other","Other"
"AWL.NS","AWL Agri Business Limited","Consumer Defensive","Fast Moving Consumer Goods","Mid Cap"
"AXISBANK.NS","Axis Bank Limited","Financial Services","Financial Services","Large Cap"
"AXISCADES.NS","AXISCADES Technologies Limited","Other","Other","Other"
"AXITA.NS","Axita Cotton Limited","Other","Other","Other"
"AYE.NS","Aye Finance Limited","Other","Other","Other"
"AYMSYNTEX.NS","AYM Syntex Limited","Other","Other","Other"
"AZAD.NS","Azad Engineering Limited","Other","Other","Other"
"BAFNAPH.NS","Bafna Pharmaceuticals Limited","Other","Other","Other"
"BAGFILMS.NS","B.A.G Films and Media Limited","Other","Other","Other"
"BAIDFIN.NS","Baid Finserv Limited","Other","Other","Other"
"BAJAJ-AUTO.NS","Bajaj Auto Limited","Consumer Cyclical","Automobile and Auto Components","Large Cap"
"BAJAJCON.NS","Bajaj Consumer Care Limited","Other","Other","Other"
"BAJAJELEC.NS","Bajaj Electricals Limited","Other","Other","Other"
"BAJAJFINSV.NS","Bajaj Finserv Limited","Financial Services","Financial Services","Large Cap"
"BAJAJHCARE.NS","Bajaj Healthcare Limited","Other","Other","Other"
"BAJAJHFL.NS","Bajaj Housing Finance Limited","Financial Services","Financial Services","Mid Cap"
"BAJAJHIND.NS","Bajaj Hindusthan Sugar Limited","Other","Other","Other"
"BAJAJHLDNG.NS","Bajaj Holdings & Investment Limited","Financial Services","Financial Services","Large Cap"
"BAJAJINDEF.NS","Indef Manufacturing Limited","Other","Other","Other"
"BAJAJST.NS","Bajaj Steel Industries Limited","Other","Other","Other"
"BAJEL.NS","Bajel Projects Limited","Other","Other","Other"
"BAJFINANCE.NS","Bajaj Finance Limited","Financial Services","Financial Services","Large Cap"
"BALAJEE.NS","Shree Tirupati Balajee Agro Trading Company Limited","Other","Other","Other"
"BALAJITELE.NS","Balaji Telefilms Limited","Other","Other","Other"
"BALAMINES.NS","Balaji Amines Limited","Other","Other","Other"
"BALKRISHNA.NS","Balkrishna Paper Mills Limited","Other","Other","Other"
"BALKRISIND.NS","Balkrishna Industries Limited","Consumer Cyclical","Automobile and Auto Components","Mid Cap"
"BALMLAWRIE.NS","Balmer Lawrie & Company Limited","Other","Other","Other"
"BALPHARMA.NS","Bal Pharma Limited","Other","Other","Other"
"BALRAMCHIN.NS","Balrampur Chini Mills Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"BALUFORGE.NS","Balu Forge Industries Limited","Other","Other","Other"
"BANARBEADS.NS","Banaras Beads Limited","Other","Other","Other"
"BANARISUG.NS","Bannari Amman Sugars Limited","Other","Other","Other"
"BANCOINDIA.NS","Banco Products (I) Limited","Other","Other","Other"
"BANDHANBNK.NS","Bandhan Bank Limited","Financial Services","Financial Services","Small Cap"
"BANG.NS","Bang Overseas Limited","Other","Other","Other"
"BANKBARODA.NS","Bank of Baroda","Financial Services","Financial Services","Large Cap"
"BANKINDIA.NS","Bank of India","Financial Services","Financial Services","Mid Cap"
"BANSALWIRE.NS","Bansal Wire Industries Limited","Other","Other","Other"
"BANSWRAS.NS","Banswara Syntex Limited","Other","Other","Other"
"BASF.NS","BASF India Limited","Other","Other","Other"
"BASML.NS","Bannari Amman Spinning Mills Limited","Other","Other","Other"
"BATAINDIA.NS","Bata India Limited","Consumer Cyclical","Consumer Durables","Small Cap"
"BATLIBOI.NS","Batliboi Limited","Other","Other","Other"
"BAYERCROP.NS","Bayer Cropscience Limited","Materials","Chemicals","Small Cap"
"BBL.NS","Bharat Bijlee Limited","Other","Other","Other"
"BBOX.NS","Black Box Limited","Other","Other","Other"
"BBTC.NS","The Bombay Burmah Trading Corporation Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"BBTCL.NS","B&B Triplewall Containers Limited","Other","Other","Other"
"BCG.NS","Brightcom Group Limited","Other","Other","Other"
"BCLIND.NS","Bcl Industries Limited","Other","Other","Other"
"BCONCEPTS.NS","Brand Concepts Limited","Other","Other","Other"
"BCPL.NS","BCPL Railway Infrastructure Limited","Other","Other","Other"
"BDL.NS","Bharat Dynamics Limited","Industrials","Capital Goods","Mid Cap"
"BEARDSELL.NS","Beardsell Limited","Other","Other","Other"
"BECTORFOOD.NS","Mrs. Bectors Food Specialities Limited","Other","Other","Other"
"BEDMUTHA.NS","Bedmutha Industries Limited","Other","Other","Other"
"BEEKAY.NS","Beekay Steel Industries Limited","Other","Other","Other"
"BEL.NS","Bharat Electronics Limited","Industrials","Capital Goods","Large Cap"
"BELLACASA.NS","Bella Casa Fashion & Retail Limited","Other","Other","Other"
"BELRISE.NS","Belrise Industries Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"BEML.NS","BEML Limited","Industrials","Capital Goods","Small Cap"
"BENGALASM.NS","Bengal & Assam Company Limited","Other","Other","Other"
"BEPL.NS","Bhansali Engineering Polymers Limited","Other","Other","Other"
"BERGEPAINT.NS","Berger Paints (I) Limited","Consumer Cyclical","Consumer Durables","Mid Cap"
"BESTAGRO.NS","Best Agrolife Limited","Other","Other","Other"
"BETA.NS","Beta Drugs Limited","Other","Other","Other"
"BFINVEST.NS","BF Investment Limited","Other","Other","Other"
"BFUTILITIE.NS","BF Utilities Limited","Other","Other","Other"
"BHAGCHEM.NS","Bhagiradha Chemicals & Industries Limited","Other","Other","Other"
"BHAGERIA.NS","Bhageria Industries Limited","Other","Other","Other"
"BHARATCOAL.NS","Bharat Coking Coal Limited","Other","Other","Other"
"BHARATFORG.NS","Bharat Forge Limited","Consumer Cyclical","Automobile and Auto Components","Mid Cap"
"BHARATGEAR.NS","Bharat Gears Limited","Other","Other","Other"
"BHARATRAS.NS","Bharat Rasayan Limited","Other","Other","Other"
"BHARATSE.NS","Bharat Seats Limited","Other","Other","Other"
"BHARATWIRE.NS","Bharat Wire Ropes Limited","Other","Other","Other"
"BHARTIARTL.NS","Bharti Airtel Limited","Communication Services","Telecommunication","Large Cap"
"BHARTIHEXA.NS","Bharti Hexacom Limited","Communication Services","Telecommunication","Mid Cap"
"BHEL.NS","Bharat Heavy Electricals Limited","Industrials","Capital Goods","Mid Cap"
"BI.NS","Bilcare Limited","Other","Other","Other"
"BIGBLOC.NS","Bigbloc Construction Limited","Other","Other","Other"
"BIKAJI.NS","Bikaji Foods International Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"BIL.NS","Bhartiya International Limited","Other","Other","Other"
"BIMETAL.NS","Bimetal Bearings Limited","Other","Other","Other"
"BIOCON.NS","Biocon Limited","Healthcare","Healthcare","Mid Cap"
"BIOFILCHEM.NS","Biofil Chemicals & Pharmaceuticals Limited","Other","Other","Other"
"BIRLACORPN.NS","Birla Corporation Limited","Other","Other","Other"
"BIRLAMONEY.NS","Aditya Birla Money Limited","Other","Other","Other"
"BIRLANU.NS","BirlaNu Limited","Other","Other","Other"
"BIRLAPREC.NS","Birla Precision Technologies Limited","Other","Other","Other"
"BLACKBUCK.NS","BLACKBUCK LIMITED","Other","Other","Other"
"BLACKROSE.NS","Black Rose Inds. Limited","Other","Other","Other"
"BLAL.NS","BEML Land Assets Limited","Other","Other","Other"
"BLBLIMITED.NS","BLB Limited","Other","Other","Other"
"BLIL.NS","Balmer Lawrie Investments Limited","Other","Other","Other"
"BLISSGVS.NS","Bliss GVS Pharma Limited","Other","Other","Other"
"BLKASHYAP.NS","B. L. Kashyap and Sons Limited","Other","Other","Other"
"BLS.NS","BLS International Services Limited","Consumer Cyclical","Consumer Services","Small Cap"
"BLSE.NS","BLS E-Services Limited","Other","Other","Other"
"BLUEDART.NS","Blue Dart Express Limited","Industrials","Services","Small Cap"
"BLUEJET.NS","Blue Jet Healthcare Limited","Healthcare","Healthcare","Small Cap"
"BLUESTARCO.NS","Blue Star Limited","Consumer Cyclical","Consumer Durables","Mid Cap"
"BLUESTONE.NS","BlueStone Jewellery and Lifestyle Limited","Other","Other","Other"
"BLUSPRING.NS","Bluspring Enterprises Limited","Other","Other","Other"
"BMWVENTLTD.NS","BMW Ventures Limited","Other","Other","Other"
"BNALTD.NS","B & A Limited","Other","Other","Other"
"BOHRAIND.NS","Bohra Industries Limited","Other","Other","Other"
"BOMDYEING.NS","Bombay Dyeing & Mfg Company Limited","Other","Other","Other"
"BONLON.NS","Bonlon Industries Limited","Other","Other","Other"
"BORANA.NS","Borana Weaves Limited","Other","Other","Other"
"BOROLTD.NS","Borosil Limited","Other","Other","Other"
"BORORENEW.NS","BOROSIL RENEWABLES LIMITED","Other","Other","Other"
"BOROSCI.NS","Borosil Scientific Limited","Other","Other","Other"
"BOSCH-HCIL.NS","BOSCH HOME COMFORT INDIA LIMITED","Other","Other","Other"
"BOSCHLTD.NS","Bosch Limited","Consumer Cyclical","Automobile and Auto Components","Large Cap"
"BPCL.NS","Bharat Petroleum Corporation Limited","Energy","Oil Gas & Consumable Fuels","Large Cap"
"BPL.NS","BPL Limited","Other","Other","Other"
"BRIGADE.NS","Brigade Enterprises Limited","Real Estate","Realty","Small Cap"
"BRIGHOTEL.NS","Brigade Hotel Ventures Limited","Other","Other","Other"
"BRITANNIA.NS","Britannia Industries Limited","Consumer Defensive","Fast Moving Consumer Goods","Large Cap"
"BRNL.NS","Bharat Road Network Limited","Other","Other","Other"
"BSE.NS","BSE Limited","Financial Services","Financial Services","Mid Cap"
"BSL.NS","BSL Limited","Other","Other","Other"
"BSOFT.NS","BIRLASOFT LIMITED","Technology","Information Technology","Small Cap"
"BTML.NS","Bodhi Tree Multimedia Limited","Other","Other","Other"
"BTTL.NS","Bhilwara Technical Textiles Limited","Other","Other","Other"
"BUILDPRO.NS","Shankara Buildpro Limited","Other","Other","Other"
"BUTTERFLY.NS","Butterfly Gandhimathi Appliances Limited","Other","Other","Other"
"BVCL.NS","Barak Valley Cements Limited","Other","Other","Other"
"BYKE.NS","The Byke Hospitality Ltd","Other","Other","Other"
"CAMLINFINE.NS","Camlin Fine Sciences Limited","Other","Other","Other"
"CAMPUS.NS","Campus Activewear Limited","Other","Other","Other"
"CAMS.NS","Computer Age Management Services Limited","Financial Services","Financial Services","Small Cap"
"CANBK.NS","Canara Bank","Financial Services","Financial Services","Large Cap"
"CANFINHOME.NS","Can Fin Homes Limited","Financial Services","Financial Services","Small Cap"
"CANHLIFE.NS","Canara HSBC Life Insurance Company Limited","Financial Services","Financial Services","Small Cap"
"CANTABIL.NS","Cantabil Retail India Limited","Other","Other","Other"
"CAPACITE.NS","Capacit'e Infraprojects Limited","Other","Other","Other"
"CAPILLARY.NS","Capillary Technologies India Limited","Other","Other","Other"
"CAPITALSFB.NS","Capital Small Finance Bank Limited","Other","Other","Other"
"CAPLIPOINT.NS","Caplin Point Laboratories Limited","Healthcare","Healthcare","Small Cap"
"CARBORUNIV.NS","Carborundum Universal Limited","Industrials","Capital Goods","Small Cap"
"CARERATING.NS","CARE Ratings Limited","Other","Other","Other"
"CARRARO.NS","Carraro India Limited","Other","Other","Other"
"CARTRADE.NS","Cartrade Tech Limited","Consumer Cyclical","Consumer Services","Small Cap"
"CARYSIL.NS","CARYSIL LIMITED","Other","Other","Other"
"CASTROLIND.NS","Castrol India Limited","Energy","Oil Gas & Consumable Fuels","Small Cap"
"CCAVENUE.NS","AvenuesAI Limited","Other","Other","Other"
"CCCL.NS","Consolidated Construction Consortium Limited","Other","Other","Other"
"CCHHL.NS","Country Club Hospitality & Holidays Limited","Other","Other","Other"
"CCL.NS","CCL Products (India) Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"CDSL.NS","Central Depository Services (India) Limited","Financial Services","Financial Services","Small Cap"
"CEATLTD.NS","CEAT Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"CEIGALL.NS","Ceigall India Limited","Other","Other","Other"
"CEINSYS.NS","Ceinsys Tech Limited","Other","Other","Other"
"CELEBRITY.NS","Celebrity Fashions Limited","Other","Other","Other"
"CELLO.NS","Cello World Limited","Other","Other","Other"
"CEMPRO.NS","Cemindia Projects Limited","Industrials","Construction","Small Cap"
